"name","group","id","Esperança de vida ao nascer 2000","lat","long",
"CASTRO ALVES","Bahia",290730,66.87,-12.7579,-39.4248,
"CATOLÂNDIA","Bahia",290740,65.79,-12.31,-44.8648,
"CATU","Bahia",290750,65.72,-12.3513,-38.3791,
"CATURAMA","Bahia",290755,63.94,-13.3239,-42.2904,
"CENTRAL","Bahia",290760,60.39,-11.1376,-42.1116,
"CHORROCHÓ","Bahia",290770,63.93,-8.9695,-39.0979,
"CÍCERO DANTAS","Bahia",290780,60.2,-10.5897,-38.3794,
"CIPÓ","Bahia",290790,62.55,-11.1032,-38.5179,
"COARACI","Bahia",290800,66.35,-14.637,-39.5556,
"COCOS","Bahia",290810,65.34,-14.1814,-44.5352,
"CONCEIÇÃO DA FEIRA","Bahia",290820,63.93,-12.5078,-38.9978,
"CONCEIÇÃO DO ALMEIDA","Bahia",290830,65.34,-12.7836,-39.1715,
"CONCEIÇÃO DO COITÉ","Bahia",290840,62.13,-11.56,-39.2808,
"CONCEIÇÃO DO JACUÍPE","Bahia",290850,65.21,-12.3268,-38.7684,
"CONDE","Bahia",290860,62.71,-11.8179,-37.6131,
"CONDEÚBA","Bahia",290870,65.81,-14.9022,-41.9718,
"CONTENDAS DO SINCORÁ","Bahia",290880,61.19,-13.7537,-41.048,
"CORAÇÃO DE MARIA","Bahia",290890,63.45,-12.2333,-38.7487,
"CORDEIROS","Bahia",290900,65.23,-15.0356,-41.9308,
"CORIBE","Bahia",290910,65.37,-13.8232,-44.4586,
"CORONEL JOÃO SÁ","Bahia",290920,61.66,-10.2847,-37.9198,
"CORRENTINA","Bahia",290930,65.21,-13.3477,-44.6333,
"COTEGIPE","Bahia",290940,63.74,-12.0228,-44.2566,
"CRAVOLÂNDIA","Bahia",290950,65.78,-13.3531,-39.8031,
"CRISÓPOLIS","Bahia",290960,63.43,-11.5059,-38.1515,
"CRISTÓPOLIS","Bahia",290970,64.39,-12.2249,-44.4214,
"CRUZ DAS ALMAS","Bahia",290980,67.32,-12.6675,-39.1008,
"CURAÇÁ","Bahia",290990,63.88,-8.98458,-39.8997,
"DÁRIO MEIRA","Bahia",291000,63.45,-14.4229,-39.9031,
"DIAS D'ÁVILA","Bahia",291005,67.93,-12.6187,-38.2926,
"DOM BASÍLIO","Bahia",291010,65.2,-13.7565,-41.7677,
"DOM MACEDO COSTA","Bahia",291020,65.05,-12.9016,-39.1923,
"ELÍSIO MEDRADO","Bahia",291030,66.13,-12.9417,-39.5191,
"ENCRUZILHADA","Bahia",291040,66.12,-15.5302,-40.9124,
"ENTRE RIOS","Bahia",291050,64.84,-11.9392,-38.0871,
"ESPLANADA","Bahia",291060,61.66,-11.7942,-37.9432,
"EUCLIDES DA CUNHA","Bahia",291070,62.77,-10.5078,-39.0153,
"EUNÁPOLIS","Bahia",291072,65.34,-16.3715,-39.5821,
"FÁTIMA","Bahia",291075,59.23,-10.616,-38.2239,
"FEIRA DA MATA","Bahia",291077,64.03,-14.2044,-44.2744,
"FEIRA DE SANTANA","Bahia",291080,67.93,-12.2664,-38.9663,
"FILADÉLFIA","Bahia",291085,61.59,-10.7405,-40.1437,
"FIRMINO ALVES","Bahia",291090,65.78,-14.9823,-39.9269,
"FLORESTA AZUL","Bahia",291100,66.13,-14.8629,-39.6579,
"FORMOSA DO RIO PRETO","Bahia",291110,64.3,-11.0328,-45.193,
"GANDU","Bahia",291120,65.45,-13.7441,-39.4747,
"GAVIÃO","Bahia",291125,64.77,-11.4688,-39.7757,
"GENTIO DO OURO","Bahia",291130,61.71,-11.4342,-42.5077,
"GLÓRIA","Bahia",291140,67.84,-9.34382,-38.2544,
"GONGOGI","Bahia",291150,64.05,-14.3195,-39.469,
"GOVERNADOR MANGABEIRA","Bahia",291160,67.91,-12.5994,-39.0412,
"GUAJERU","Bahia",291165,66.81,-14.5467,-41.9381,
"GUANAMBI","Bahia",291170,66.85,-14.2231,-42.7799,
"GUARATINGA","Bahia",291180,62.53,-16.5833,-39.7847,
"HELIÓPOLIS","Bahia",291185,61.87,-10.6825,-38.2907,
"IAÇU","Bahia",291190,59.2,-12.7666,-40.2056,
"IBIASSUCÊ","Bahia",291200,67.24,-14.2711,-42.257,
"IBICARAÍ","Bahia",291210,62.59,-14.8579,-39.5914,
"IBICOARA","Bahia",291220,62.13,-13.4059,-41.284,
"IBICUÍ","Bahia",291230,63.31,-14.845,-39.9879,
"IBIPEBA","Bahia",291240,61.71,-11.6438,-42.0195,
"IBIPITANGA","Bahia",291250,66.65,-12.8804,-42.4856,
"IBIQUERA","Bahia",291260,63.45,-12.6444,-40.9338,
"IBIRAPITANGA","Bahia",291270,64.05,-14.1649,-39.3787,
"IBIRAPUÃ","Bahia",291280,68.23,-17.6832,-40.1129,
"IBIRATAIA","Bahia",291290,64.84,-14.0643,-39.6459,
"IBITIARA","Bahia",291300,66.54,-12.6502,-42.2179,
"IBITITÁ","Bahia",291310,61.75,-11.5414,-41.9748,
"IBOTIRAMA","Bahia",291320,67.26,-12.1779,-43.2167,
"ICHU","Bahia",291330,64.43,-11.7431,-39.1905,
"IGAPORÃ","Bahia",291340,67.24,-13.774,-42.7155,
"IGRAPIÚNA","Bahia",291345,66.65,-13.8295,-39.1361,
"IGUAÍ","Bahia",291350,66.73,-14.7528,-40.0894,
"ILHÉUS","Bahia",291360,67.45,-14.793,-39.046,
"INHAMBUPE","Bahia",291370,62.79,-11.781,-38.355,
"IPECAETÁ","Bahia",291380,63.5,-12.3028,-39.3069,
"IPIAÚ","Bahia",291390,65.72,-14.1226,-39.7353,
"IPIRÁ","Bahia",291400,61.92,-12.1561,-39.7359,
"IPUPIARA","Bahia",291410,66.14,-11.8219,-42.6179,
"IRAJUBA","Bahia",291420,63.55,-13.2563,-40.0848,
"IRAMAIA","Bahia",291430,65.78,-13.2902,-40.9595,
"IRAQUARA","Bahia",291440,62.1,-12.2429,-41.6155,
"IRARÁ","Bahia",291450,65.37,-12.0504,-38.7631,
"IRECÊ","Bahia",291460,63.88,-11.3033,-41.8535,
"ITABELA","Bahia",291465,64.08,-16.5732,-39.5593,
"ITABERABA","Bahia",291470,63.45,-12.5242,-40.3059,
"ITABUNA","Bahia",291480,68.95,-14.7876,-39.2781,
"ITACARÉ","Bahia",291490,64.79,-14.2784,-38.9959,
"ITAETÉ","Bahia",291500,62.05,-12.9831,-40.9677,
"ITAGI","Bahia",291510,59.99,-14.1615,-40.0131,
"ITAGIBÁ","Bahia",291520,64.73,-14.2782,-39.8449,
"ITAGIMIRIM","Bahia",291530,66.13,-16.0819,-39.6133,
"ITAGUAÇU DA BAHIA","Bahia",291535,62.05,-11.0147,-42.3997,
"ITAJU DO COLÔNIA","Bahia",291540,62.79,-15.1366,-39.7283,
"ITAJUÍPE","Bahia",291550,64.42,-14.6788,-39.3698,
"ITAMARAJU","Bahia",291560,63.76,-17.0378,-39.5386,
"ITAMARI","Bahia",291570,65.49,-13.7782,-39.683,
"ITAMBÉ","Bahia",291580,63.09,-15.2429,-40.63,
"ITANAGRA","Bahia",291590,64.85,-12.2614,-38.0436,
"ITANHÉM","Bahia",291600,68.23,-17.1642,-40.3321,
"ITAPARICA","Bahia",291610,66.34,-12.8932,-38.68,
"ITAPÉ","Bahia",291620,67.91,-14.8876,-39.4239,
"ITAPEBI","Bahia",291630,66.31,-15.9551,-39.5329,
"ITAPETINGA","Bahia",291640,65.78,-15.2475,-40.2482,
"ITAPICURU","Bahia",291650,59.6,-11.3088,-38.2262,
"ITAPITANGA","Bahia",291660,64.05,-14.4139,-39.5657,
"ITAQUARA","Bahia",291670,63.31,-13.4459,-39.9378,
"ITARANTIM","Bahia",291680,66.1,-15.6528,-40.065,
"ITATIM","Bahia",291685,65.4,-12.7099,-39.6952,
"ITIRUÇU","Bahia",291690,65.78,-13.529,-40.1472,
"ITIÚBA","Bahia",291700,63.45,-10.6948,-39.8446,
"ITORORÓ","Bahia",291710,61.16,-15.11,-40.0684,
"ITUAÇU","Bahia",291720,64.68,-13.8107,-41.3003,
"ITUBERÁ","Bahia",291730,62.55,-13.7249,-39.1481,
"IUIÚ","Bahia",291733,64.49,-14.4054,-43.5595,
"JABORANDI","Bahia",291735,65.21,-13.6071,-44.4255,
"JACARACI","Bahia",291740,67.52,-14.8541,-42.4329,
"JACOBINA","Bahia",291750,63.76,-11.1812,-40.5117,
"JAGUAQUARA","Bahia",291760,65.76,-13.5248,-39.964,
"JAGUARARI","Bahia",291770,65.05,-10.2569,-40.1999,
"JAGUARIPE","Bahia",291780,65.13,-13.1109,-38.8939,
"JANDAÍRA","Bahia",291790,62.45,-11.5616,-37.7853,
"JEQUIÉ","Bahia",291800,65.78,-13.8509,-40.0877,
"JEREMOABO","Bahia",291810,59.2,-10.0685,-38.3471,
"JIQUIRIÇÁ","Bahia",291820,65.78,-13.2621,-39.5737,
"JITAÚNA","Bahia",291830,66.29,-14.0131,-39.8969,
"JOÃO DOURADO","Bahia",291835,59.6,-11.3486,-41.6548,
"JUAZEIRO","Bahia",291840,65.05,-9.41622,-40.5033,
"JUCURUÇU","Bahia",291845,62.1,-16.8488,-40.1641,
"JUSSARA","Bahia",291850,59.6,-11.0431,-41.9702,
"JUSSARI","Bahia",291855,64.41,-15.192,-39.491,
"JUSSIAPE","Bahia",291860,64.34,-13.5155,-41.5882,
"LAFAIETE COUTINHO","Bahia",291870,63.09,-13.6541,-40.2119,
"LAGOA REAL","Bahia",291875,66.4,-13.4663,-40.2204,
"LAJE","Bahia",291880,66.91,-14.0334,-42.1328,
"LAJEDÃO","Bahia",291890,64.42,-13.1673,-39.4213,
"LAJEDINHO","Bahia",291900,62.13,-17.6056,-40.3383,
"LAJEDO DO TABOCAL","Bahia",291905,63.09,-12.3529,-40.9048,
"LAMARÃO","Bahia",291910,64.43,-11.773,-38.887,
"LAPÃO","Bahia",291915,62.13,-11.3851,-41.8286,
"LAURO DE FREITAS","Bahia",291920,68.49,-12.8978,-38.321,
"LENÇÓIS","Bahia",291930,63.74,-12.5616,-41.3928,
"LICÍNIO DE ALMEIDA","Bahia",291940,67.84,-14.6842,-42.5095,
"LIVRAMENTO DE NOSSA SENHORA","Bahia",291950,65.2,-13.6369,-41.8432,
"LUÍS EDUARDO MAGALHÃES","Bahia",291955,68.23,-12.0956,-45.7866,
"MACAJUBA","Bahia",291960,63.88,-12.1326,-40.3571,
"MACARANI","Bahia",291970,65.91,-15.5646,-40.4209,
"MACAÚBAS","Bahia",291980,66.4,-13.0186,-42.6945,
"MACURURÉ","Bahia",291990,62.05,-9.16226,-39.0518,
"MADRE DE DEUS","Bahia",291992,67.45,-12.7446,-38.6153,
"MAETINGA","Bahia",291995,65.47,-14.6623,-41.4915,
"MAIQUINIQUE","Bahia",292000,63.08,-15.624,-40.2587,
"MAIRI","Bahia",292010,61.16,-11.7107,-40.1437,
"MALHADA","Bahia",292020,62.59,-14.3371,-43.7686,
"MALHADA DE PEDRAS","Bahia",292030,65.23,-14.3847,-41.8842,
"MANOEL VITORINO","Bahia",292040,63.89,-14.1476,-40.2399,
"MANSIDÃO","Bahia",292045,66.81,-10.7227,-44.0428,
"MARACÁS","Bahia",292050,62.71,-13.4355,-40.4323,
"MARAGOGIPE","Bahia",292060,66.87,-12.776,-38.9175,
"MARAÚ","Bahia",292070,65.17,-14.1035,-39.0137,
"MARCIONÍLIO SOUZA","Bahia",292080,61.68,-13.0064,-40.5295,
"MASCOTE","Bahia",292090,61.62,-15.5542,-39.3016,
"MATA DE SÃO JOÃO","Bahia",292100,66.13,-12.5307,-38.3009,
"MATINA","Bahia",292105,66.12,-13.9109,-42.8439,
"MEDEIROS NETO","Bahia",292110,68.23,-17.3707,-40.2238,
"MIGUEL CALMON","Bahia",292120,61.99,-11.4299,-40.6031,
"MILAGRES","Bahia",292130,64.85,-12.8646,-39.8611,
"MIRANGABA","Bahia",292140,59.07,-10.961,-40.574,
"MIRANTE","Bahia",292145,63.89,-14.2385,-40.7718,
"MONTE SANTO","Bahia",292150,60.19,-10.4374,-39.3321,
"MORPARÁ","Bahia",292160,66.53,-11.5569,-43.2766,
"MORRO DO CHAPÉU","Bahia",292170,62.77,-11.5488,-41.1565,
"MORTUGABA","Bahia",292180,68.49,-15.0225,-42.3727,
"MUCUGÊ","Bahia",292190,66.61,-13.0053,-41.3703,
"MUCURI","Bahia",292200,65.72,-18.0754,-39.5565,
"MULUNGU DO MORRO","Bahia",292205,61.87,-11.9648,-41.6374,
"MUNDO NOVO","Bahia",292210,65.79,-11.8541,-40.4714,
"MUNIZ FERREIRA","Bahia",292220,66.87,-13.0092,-39.1092,
"MUQUÉM DE SÃO FRANCISCO","Bahia",292225,62.34,-12.065,-43.5497,
"MURITIBA","Bahia",292230,65.51,-12.6329,-38.9921,
"MUTUÍPE","Bahia",292240,62.65,-13.2284,-39.5044,
"NAZARÉ","Bahia",292250,66.28,-13.0235,-39.0108,
"NILO PEÇANHA","Bahia",292260,63.41,-13.604,-39.1091,
"NORDESTINA","Bahia",292265,61.71,-10.8192,-39.4297,
"NOVA CANAÃ","Bahia",292270,64.85,-14.7912,-40.1458,
"NOVA FÁTIMA","Bahia",292273,60.82,-11.6031,-39.6302,
"NOVA IBIÁ","Bahia",292275,62.83,-13.812,-39.6182,
"NOVA ITARANA","Bahia",292280,61.59,-13.0241,-40.0653,
"NOVA REDENÇÃO","Bahia",292285,61.19,-12.815,-41.0748,
"NOVA SOURE","Bahia",292290,62.75,-11.2329,-38.4871,
"NOVA VIÇOSA","Bahia",292300,63.76,-17.8926,-39.3743,
"NOVO HORIZONTE","Bahia",292303,67.84,-12.8083,-42.1682,
"NOVO TRIUNFO","Bahia",292305,63.45,-10.3182,-38.4014,
"OLINDINA","Bahia",292310,65.51,-11.3497,-38.3379,
"OLIVEIRA DOS BREJINHOS","Bahia",292320,66.4,-12.3132,-42.8969,
"OURIÇANGAS","Bahia",292330,63.55,-12.0175,-38.6166,
"OUROLÂNDIA","Bahia",292335,59.07,-10.9578,-41.0756,
"PALMAS DE MONTE ALTO","Bahia",292340,66.53,-14.2676,-43.1609,
"PALMEIRAS","Bahia",292350,66.61,-12.5059,-41.5809,
"PARAMIRIM","Bahia",292360,65.2,-13.4388,-42.2395,
"PARATINGA","Bahia",292370,64.42,-12.687,-43.1798,
"PARIPIRANGA","Bahia",292380,60.49,-10.6859,-37.8626,
"PAU BRASIL","Bahia",292390,60.2,-15.4572,-39.6458,
"PAULO AFONSO","Bahia",292400,68.9,-9.3983,-38.2216,
"PÉ DE SERRA","Bahia",292405,64.15,-11.8313,-39.611,
"PEDRÃO","Bahia",292410,64.94,-12.1491,-38.6487,
"PEDRO ALEXANDRE","Bahia",292420,63.93,-10.012,-37.8932,
"PIATÃ","Bahia",292430,66.22,-13.1465,-41.7702,
"PILÃO ARCADO","Bahia",292440,61.41,-10.0051,-42.4936,
"PINDAÍ","Bahia",292450,66.81,-14.4921,-42.686,
"PINDOBAÇU","Bahia",292460,63.23,-10.7433,-40.3675,
"PINTADAS","Bahia",292465,63.45,-11.8117,-39.9009,
"PIRAÍ DO NORTE","Bahia",292467,66.73,-13.759,-39.3836,
"PIRIPÁ","Bahia",292470,66.4,-14.9444,-41.7168,
"PIRITIBA","Bahia",292480,64.93,-11.73,-40.5587,
"PLANALTINO","Bahia",292490,63.09,-13.2618,-40.3695,
"PLANALTO","Bahia",292500,61.68,-14.6654,-40.4718,
"POÇÕES","Bahia",292510,64.87,-14.5234,-40.3634,
"POJUCA","Bahia",292520,65.79,-12.4303,-38.3374,
"PONTO NOVO","Bahia",292525,62.63,-10.8653,-40.1311,
"PORTO SEGURO","Bahia",292530,67.12,-16.4435,-39.0643,
"POTIRAGUÁ","Bahia",292540,64.4,-15.5943,-39.8638,
"PRADO","Bahia",292550,63.76,-17.3364,-39.2227,
"PRESIDENTE DUTRA","Bahia",292560,61.59,-11.2923,-41.9843,
"PRESIDENTE JÂNIO QUADROS","Bahia",292570,65.23,-14.6885,-41.6798,
"PRESIDENTE TANCREDO NEVES","Bahia",292575,62.55,-13.4471,-39.4203,
"QUEIMADAS","Bahia",292580,62.86,-10.9736,-39.6293,
"QUIJINGUE","Bahia",292590,59.23,-10.7505,-39.2137,
"QUIXABEIRA","Bahia",292593,62.75,-11.4031,-40.12,
"RAFAEL JAMBEIRO","Bahia",292595,63.43,-12.4053,-39.5007,
"REMANSO","Bahia",292600,62.53,-9.61944,-42.0848,
"RETIROLÂNDIA","Bahia",292610,62.86,-11.4832,-39.4234,
"RIACHÃO DAS NEVES","Bahia",292620,63.88,-11.7508,-44.9143,
"RIACHÃO DO JACUÍPE","Bahia",292630,62.54,-11.8067,-39.3818,
"RIACHO DE SANTANA","Bahia",292640,66.4,-13.6059,-42.9397,
"RIBEIRA DO AMPARO","Bahia",292650,58.87,-11.0421,-38.4242,
"RIBEIRA DO POMBAL","Bahia",292660,60.14,-10.8373,-38.5382,
"RIBEIRÃO DO LARGO","Bahia",292665,62.77,-15.4508,-40.7441,
"RIO DE CONTAS","Bahia",292670,66.55,-13.5852,-41.8048,
"RIO DO ANTÔNIO","Bahia",292680,61.87,-14.4071,-42.0721,
"RIO DO PIRES","Bahia",292690,65.2,-13.1185,-42.2902,
"RIO REAL","Bahia",292700,61.75,-11.4814,-37.9332,
"RODELAS","Bahia",292710,64.85,-8.85021,-38.78,
"RUY BARBOSA","Bahia",292720,65.79,-12.2816,-40.4931,
"SALINAS DA MARGARIDA","Bahia",292730,61.41,-12.873,-38.7562,
"SALVADOR","Bahia",292740,69.64,-12.9718,-38.5011,
"SANTA BÁRBARA","Bahia",292750,63.74,-11.9515,-38.9681,
"SANTA BRÍGIDA","Bahia",292760,60.05,-9.73227,-38.1209,
"SANTA CRUZ CABRÁLIA","Bahia",292770,66.53,-16.2825,-39.0295,
"SANTA CRUZ DA VITÓRIA","Bahia",292780,64.05,-14.964,-39.8115,
"SANTA INÊS","Bahia",292790,65.76,-13.2793,-39.814,
"SANTALUZ","Bahia",292800,63.43,-11.2508,-39.375,
"SANTA LUZIA","Bahia",292805,63.27,-15.4342,-39.3287,
"SANTA MARIA DA VITÓRIA","Bahia",292810,66.99,-13.3859,-44.2011,
"SANTANA","Bahia",292820,65.21,-12.9792,-44.0506,
"SANTANÓPOLIS","Bahia",292830,64.94,-12.0311,-38.8694,
"SANTA RITA DE CÁSSIA","Bahia",292840,66.85,-11.0063,-44.5255,
"SANTA TERESINHA","Bahia",292850,67.51,-12.7697,-39.5215,
"SANTO AMARO","Bahia",292860,63.76,-12.5472,-38.7137,
"SANTO ANTÔNIO DE JESUS","Bahia",292870,69.58,-12.9614,-39.2584,
"SANTO ESTÊVÃO","Bahia",292880,66.2,-12.428,-39.2505,
"SÃO DESIDÉRIO","Bahia",292890,64.3,-12.3572,-44.9769,
"SÃO DOMINGOS","Bahia",292895,62.77,-11.4649,-39.5268,
"SÃO FÉLIX","Bahia",292900,63.23,-12.6104,-38.9727,
"SÃO FÉLIX DO CORIBE","Bahia",292905,66.53,-13.4019,-44.1837,
"SÃO FELIPE","Bahia",292910,67.52,-12.8394,-39.0893,
"SÃO FRANCISCO DO CONDE","Bahia",292920,66.34,-12.6183,-38.6786,
"SÃO GABRIEL","Bahia",292925,59.19,-11.2175,-41.8843,
"SÃO GONÇALO DOS CAMPOS","Bahia",292930,63.45,-12.4331,-38.9663,
"SÃO JOSÉ DA VITÓRIA","Bahia",292935,63.94,-15.0787,-39.3437,
"SÃO JOSÉ DO JACUÍPE","Bahia",292937,60.37,-11.4137,-39.8669,
"SÃO MIGUEL DAS MATAS","Bahia",292940,67.52,-13.0434,-39.4578,
"SÃO SEBASTIÃO DO PASSÉ","Bahia",292950,65.05,-12.5123,-38.4905,
"SAPEAÇU","Bahia",292960,67.52,-12.7208,-39.1824,
"SÁTIRO DIAS","Bahia",292970,61.21,-11.5929,-38.5938,
"SAUBARA","Bahia",292975,63.74,-12.7387,-38.7625,
"SAÚDE","Bahia",292980,62.63,-10.9428,-40.4155,
"SEABRA","Bahia",292990,63.28,-12.4169,-41.7722,
"SEBASTIÃO LARANJEIRAS","Bahia",293000,66.91,-14.571,-42.9434,
"SENHOR DO BONFIM","Bahia",293010,63.88,-10.4594,-40.1865,
"SERRA DO RAMALHO","Bahia",293015,63.5,-13.5659,-43.5929,
"SENTO SÉ","Bahia",293020,63.88,-9.74138,-41.8786,
"SERRA DOURADA","Bahia",293030,65.21,-12.759,-43.9504,
"SERRA PRETA","Bahia",293040,61.99,-12.156,-39.3305,
"SERRINHA","Bahia",293050,64.79,-11.6584,-39.01,
"SERROLÂNDIA","Bahia",293060,64.93,-11.4085,-40.2983,
"SIMÕES FILHO","Bahia",293070,66.62,-12.7866,-38.4029,
"SÍTIO DO MATO","Bahia",293075,63.41,-13.0801,-43.4689,
"SÍTIO DO QUINTO","Bahia",293076,59.23,-10.3545,-38.2213,
"SOBRADINHO","Bahia",293077,63.31,-9.45024,-40.8145,
"SOUTO SOARES","Bahia",293080,61.41,-12.088,-41.6427,
"TABOCAS DO BREJO VELHO","Bahia",293090,65.27,-12.7026,-44.0075,
"TANHAÇU","Bahia",293100,64.68,-14.0197,-41.2473,
"TANQUE NOVO","Bahia",293105,66.41,-13.5485,-42.4934,
"TANQUINHO","Bahia",293110,63.45,-11.968,-39.1033,
"TAPEROÁ","Bahia",293120,62.54,-13.5321,-39.1009,
"TAPIRAMUTÁ","Bahia",293130,63.55,-11.8475,-40.7927,
"TEIXEIRA DE FREITAS","Bahia",293135,65.72,-17.5399,-39.74,
"TEODORO SAMPAIO","Bahia",293140,67.51,-12.295,-38.6347,
"TEOFILÂNDIA","Bahia",293150,62.77,-11.4827,-38.9913,
"TEOLÂNDIA","Bahia",293160,64.84,-13.5896,-39.484,
"TERRA NOVA","Bahia",293170,65.05,-12.3888,-38.6238,
"TREMEDAL","Bahia",293180,65.47,-14.9736,-41.4142,
"TUCANO","Bahia",293190,60.34,-10.9584,-38.7894,
"UAUÁ","Bahia",293200,62.71,-9.83325,-39.4794,
"UBAÍRA","Bahia",293210,64.73,-13.2714,-39.666,
"UBAITABA","Bahia",293220,63.76,-14.303,-39.3222,
"UBATÃ","Bahia",293230,65.21,-14.2063,-39.5207,
"UIBAÍ","Bahia",293240,62.79,-11.3394,-42.1354,
"UMBURANAS","Bahia",293245,58.97,-10.7339,-41.3234,
"UNA","Bahia",293250,62.83,-15.2791,-39.0765,
"URANDI","Bahia",293260,67.51,-14.7678,-42.6498,
"URUÇUCA","Bahia",293270,67.91,-14.5963,-39.2851,
"UTINGA","Bahia",293280,60.14,-12.0783,-41.0954,
"VALENÇA","Bahia",293290,65.17,-13.3669,-39.073,
"VALENTE","Bahia",293300,64.39,-11.4062,-39.457,
"VÁRZEA DA ROÇA","Bahia",293305,63.5,-11.6005,-40.1328,
"VÁRZEA DO POÇO","Bahia",293310,66.31,-11.5273,-40.3149,
"VÁRZEA NOVA","Bahia",293315,57.65,-11.2557,-40.9432,
"VARZEDO","Bahia",293317,65.51,-12.9672,-39.3919,
"VERA CRUZ","Bahia",293320,66.34,-12.9568,-38.6153,
"VEREDA","Bahia",293325,63.28,-17.2183,-40.0974,
"VITÓRIA DA CONQUISTA","Bahia",293330,65.72,-14.8615,-40.8442,
"WAGNER","Bahia",293340,61.76,-12.2819,-41.1715,
"WANDERLEY","Bahia",293345,64.73,-12.1144,-43.8958,
"WENCESLAU GUIMARÃES","Bahia",293350,64.84,-13.6908,-39.4762,
"XIQUE-XIQUE","Bahia",293360,61.76,-10.823,-42.7245,
"Abadia dos Dourados","Minas Gerais",310010,72.92,-18.4831,-47.3916,
"Abaeté","Minas Gerais",310020,72.5,-19.1551,-45.4444,
"Abre Campo","Minas Gerais",310030,69.78,-20.2996,-42.4743,
"Acaiaca","Minas Gerais",310040,68.42,-20.359,-43.1439,
"Açucena","Minas Gerais",310050,70.43,-19.0671,-42.5419,
"Água Boa","Minas Gerais",310060,67.14,-17.9914,-42.3806,
"Água Comprida","Minas Gerais",310070,74.21,-20.0576,-48.1069,
"Aguanil","Minas Gerais",310080,72.85,-20.9439,-45.3915,
"Águas Formosas","Minas Gerais",310090,67.64,-17.0802,-40.9384,
"Águas Vermelhas","Minas Gerais",310100,67.11,-15.7431,-41.4571,
"Aimorés","Minas Gerais",310110,71.99,-19.5007,-41.0746,
"Aiuruoca","Minas Gerais",310120,72.21,-21.9736,-44.6042,
"Alagoa","Minas Gerais",310130,71.53,-22.171,-44.6413,
"Albertina","Minas Gerais",310140,72.38,-22.2018,-46.6139,
"Além Paraíba","Minas Gerais",310150,70.55,-21.8797,-42.7176,
"Alfenas","Minas Gerais",310160,73.56,-21.4256,-45.9477,
"Alfredo Vasconcelos","Minas Gerais",310163,70.5,-21.1535,-43.7718,
"Almenara","Minas Gerais",310170,67.64,-16.1785,-40.6942,
"Alpercata","Minas Gerais",310180,69.79,-18.974,-41.97,
"Alpinópolis","Minas Gerais",310190,73.6,-20.8631,-46.3878,
"Alterosa","Minas Gerais",310200,70.23,-21.2488,-46.1387,
"Alto Caparaó","Minas Gerais",310205,72.02,-20.431,-41.8738,
"Alto Rio Doce","Minas Gerais",310210,70.12,-21.0281,-43.4067,
"Alvarenga","Minas Gerais",310220,67.04,-19.4174,-41.7317,
"Alvinópolis","Minas Gerais",310230,69.52,-20.1098,-43.0535,
"Alvorada de Minas","Minas Gerais",310240,69.59,-18.7334,-43.3638,
"Amparo do Serra","Minas Gerais",310250,67.42,-20.5051,-42.8009,
"Andradas","Minas Gerais",310260,75.37,-22.0695,-46.5724,
"Cachoeira de Pajeú","Minas Gerais",310270,65.7,-15.9688,-41.4948,
"Andrelândia","Minas Gerais",310280,68.52,-21.7411,-44.3117,
"Angelândia","Minas Gerais",310285,64.26,-17.7279,-42.2641,
"Antônio Carlos","Minas Gerais",310290,70.93,-21.321,-43.7451,
"Antônio Dias","Minas Gerais",310300,70.97,-19.6491,-42.8732,
"Antônio Prado de Minas","Minas Gerais",310310,69.35,-21.0192,-42.1109,
"Araçaí","Minas Gerais",310320,69.19,-19.1955,-44.2493,
"Aracitaba","Minas Gerais",310330,70.55,-21.3446,-43.3736,
"Araçuaí","Minas Gerais",310340,68.4,-16.8523,-42.0637,
"Araguari","Minas Gerais",310350,73.92,-18.6456,-48.1934,
"Arantina","Minas Gerais",310360,70.48,-21.9102,-44.2555,
"Araponga","Minas Gerais",310370,65.03,-20.6686,-42.5178,
"Araporã","Minas Gerais",310375,72.42,-18.4357,-49.1847,
"Arapuá","Minas Gerais",310380,73.57,-19.0268,-46.1484,
"Araújos","Minas Gerais",310390,72.28,-19.9405,-45.1671,
"Araxá","Minas Gerais",310400,71.23,-19.5902,-46.9438,
"Arceburgo","Minas Gerais",310410,68.48,-21.359,-46.9401,
"Arcos","Minas Gerais",310420,74.48,-20.2863,-45.5373,
"Areado","Minas Gerais",310430,72.1,-21.3572,-46.1421,
"Argirita","Minas Gerais",310440,70.55,-21.6083,-42.8292,
"Aricanduva","Minas Gerais",310445,66.82,-17.8666,-42.5533,
"Arinos","Minas Gerais",310450,69.66,-15.9187,-46.1043,
"Astolfo Dutra","Minas Gerais",310460,73.4,-21.3184,-42.8572,
"Ataléia","Minas Gerais",310470,67.89,-18.0438,-41.1149,
"Augusto de Lima","Minas Gerais",310480,68.19,-18.0997,-44.2655,
"Baependi","Minas Gerais",310490,72.07,-21.957,-44.8874,
"Baldim","Minas Gerais",310500,70.97,-19.2832,-43.9613,
"Bambuí","Minas Gerais",310510,73.64,-20.0166,-45.9754,
"Bandeira","Minas Gerais",310520,67.29,-15.8783,-40.5622,
"Bandeira do Sul","Minas Gerais",310530,72.38,-21.7308,-46.3833,
"Barão de Cocais","Minas Gerais",310540,70.66,-19.9389,-43.4755,
"Barão de Monte Alto","Minas Gerais",310550,68.4,-21.2444,-42.2372,
